"Country Name,Country Code,Classification Name,Classification Code,Time,Time Code,Affordability of a healthy diet: ratio of cost to food expenditures [CoHD_fexp],Affordability of a healthy diet: ratio of cost to the food poverty line [CoHD_pov],Affordability of a nutrient adequate diet: ratio of cost to food expenditures [CoNA_fexp],Affordability of a nutrient adequate diet: ratio of cost to the food poverty line [CoNA_pov],Affordability of an energy sufficient diet: ratio of cost to food expenditures [CoCA_fexp],Affordability of an energy sufficient diet: ratio of cost to the food poverty line [CoCA_pov],Cost of a healthy diet [CoHD],Cost of a healthy diet relative to the cost of sufficient energy from starchy staples [CoHD_CoCA],Cost of a nutrient adequate diet [CoNA],Cost of an energy sufficient diet [CoCA],Cost of animal-source foods [CoHD_asf],Cost of animal-sourced foods relative to the starchy staples in a least-cost healthy diet [CoHD_asf_ss],Cost of fruits [CoHD_f],Cost of fruits relative to the starchy staples in a least-cost healthy diet [CoHD_f_ss],""Cost of legumes, nuts and seeds [CoHD_lns]"",""Cost of legumes, nuts and seeds relative to the starchy staples in a least-cost healthy diet [CoHD_lns_ss]"",Cost of oils and fats [CoHD_of],Cost of oils and fats relative to the starchy staples in a least-cost healthy diet [CoHD_of_ss],Cost of starchy staples [CoHD_ss],Cost of vegetables [CoHD_v],Cost of vegetables relative to the starchy staples in a least-cost healthy diet [CoHD_v_ss],Cost share for animal-sourced foods in a least-cost healthy diet [CoHD_asf_prop],Cost share for fruits in a least-cost healthy diet [CoHD_f_prop],""Cost share for legumes, nuts and seeds in a least-cost healthy diet [CoHD_lns_prop]"",Cost share for oils and fats in a least-cost healthy diet [CoHD_of_prop]"
Argentina,ARG,Food Prices for Nutrition 2.1,FPN 2.1,2017,YR2017,0.395,2.983,0.31,2.344,0.077,0.582,3.341,5.12,2.625,0.652,0.669,1.44,0.733,1.58,0.656,1.42,0.117,0.25,0.463,0.703,1.52,0.2,0.219,0.196,0.035
Argentina,ARG,Food Prices for Nutrition 2.1,FPN 2.1,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Food Prices for Nutrition 2.1,FPN 2.1,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Food Prices for Nutrition 2.1,FPN 2.1,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Food Prices for Nutrition 2.1,FPN 2.1,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.0,FPN 1.0,2017,YR2017,0.27,3.127,0.192,2.23,0.088,1.023,3.096,3.06,2.208,1.013,0.973,1.81,0.488,0.91,0.541,1.01,0.123,0.23,0.537,0.433,0.81,0.314,0.158,0.175,0.04
Armenia,ARM,Food Prices for Nutrition 1.0,FPN 1.0,2018,YR2018,..,3.198,..,..,..,..,3.166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.0,FPN 1.0,2019,YR2019,..,3.27,..,..,..,..,3.237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.0,FPN 1.0,2020,YR2020,..,3.28,..,..,..,..,3.247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.0,FPN 1.0,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.1,FPN 1.1,2017,YR2017,0.27,2.764,0.192,1.971,0.088,0.904,3.096,3.06,2.208,1.013,0.973,1.81,0.488,0.91,0.541,1.01,0.123,0.23,0.537,0.433,0.81,0.314,0.158,0.175,0.04
Armenia,ARM,Food Prices for Nutrition 1.1,FPN 1.1,2018,YR2018,..,2.827,..,..,..,..,3.166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.1,FPN 1.1,2019,YR2019,..,2.89,..,..,..,..,3.237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.1,FPN 1.1,2020,YR2020,..,2.899,..,..,..,..,3.247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 1.1,FPN 1.1,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.0,FPN 2.0,2017,YR2017,0.27,2.764,0.192,1.971,0.088,0.904,3.096,3.06,2.208,1.013,0.973,1.81,0.488,0.91,0.541,1.01,0.123,0.23,0.537,0.433,0.81,0.314,0.158,0.175,0.04
Armenia,ARM,Food Prices for Nutrition 2.0,FPN 2.0,2018,YR2018,..,2.827,..,..,..,..,3.166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.0,FPN 2.0,2019,YR2019,..,2.89,..,..,..,..,3.237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.0,FPN 2.0,2020,YR2020,..,2.899,..,..,..,..,3.247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.0,FPN 2.0,2021,YR2021,..,3.149,..,..,..,..,3.527,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.1,FPN 2.1,2017,YR2017,0.27,2.764,0.192,1.971,0.088,0.904,3.096,3.06,2.208,1.013,0.973,1.81,0.488,0.91,0.541,1.01,0.123,0.23,0.537,0.433,0.81,0.314,0.158,0.175,0.04
Armenia,ARM,Food Prices for Nutrition 2.1,FPN 2.1,2018,YR2018,..,2.827,..,..,..,..,3.166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.1,FPN 2.1,2019,YR2019,..,2.89,..,..,..,..,3.237,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.1,FPN 2.1,2020,YR2020,..,2.899,..,..,..,..,3.247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Food Prices for Nutrition 2.1,FPN 2.1,2021,YR2021,..,3.149,..,..,..,..,3.527,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.0,FPN 1.0,2017,YR2017,0.723,3.453,0.6,2.864,0.239,1.141,3.418,3.02,2.835,1.13,0.718,0.9,0.475,0.6,0.407,0.51,0.115,0.14,0.797,0.907,1.14,0.21,0.139,0.119,0.034
Aruba,ABW,Food Prices for Nutrition 1.0,FPN 1.0,2018,YR2018,..,3.657,..,..,..,..,3.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.0,FPN 1.0,2019,YR2019,..,3.946,..,..,..,..,3.907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.0,FPN 1.0,2020,YR2020,..,4.18,..,..,..,..,4.138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.0,FPN 1.0,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.1,FPN 1.1,2017,YR2017,0.723,3.052,0.6,2.531,0.239,1.009,3.418,3.02,2.835,1.13,0.718,0.9,0.475,0.6,0.407,0.51,0.115,0.14,0.797,0.907,1.14,0.21,0.139,0.119,0.034
Aruba,ABW,Food Prices for Nutrition 1.1,FPN 1.1,2018,YR2018,..,3.232,..,..,..,..,3.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.1,FPN 1.1,2019,YR2019,..,3.488,..,..,..,..,3.907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.1,FPN 1.1,2020,YR2020,..,3.695,..,..,..,..,4.138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 1.1,FPN 1.1,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.0,FPN 2.0,2017,YR2017,0.723,3.052,0.6,2.531,0.239,1.009,3.418,3.02,2.835,1.13,0.718,0.9,0.475,0.6,0.407,0.51,0.115,0.14,0.797,0.907,1.14,0.21,0.139,0.119,0.034
Aruba,ABW,Food Prices for Nutrition 2.0,FPN 2.0,2018,YR2018,..,3.232,..,..,..,..,3.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.0,FPN 2.0,2019,YR2019,..,3.488,..,..,..,..,3.907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.0,FPN 2.0,2020,YR2020,..,3.578,..,..,..,..,4.007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.0,FPN 2.0,2021,YR2021,..,3.675,..,..,..,..,4.116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.1,FPN 2.1,2017,YR2017,0.723,3.052,0.6,2.531,0.239,1.009,3.418,3.02,2.835,1.13,0.718,0.9,0.475,0.6,0.407,0.51,0.115,0.14,0.797,0.907,1.14,0.21,0.139,0.119,0.034
Aruba,ABW,Food Prices for Nutrition 2.1,FPN 2.1,2018,YR2018,..,3.232,..,..,..,..,3.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.1,FPN 2.1,2019,YR2019,..,3.488,..,..,..,..,3.907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.1,FPN 2.1,2020,YR2020,..,3.578,..,..,..,..,4.007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Food Prices for Nutrition 2.1,FPN 2.1,2021,YR2021,..,3.675,..,..,..,..,4.116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.0,FPN 1.0,2017,YR2017,0.333,2.282,0.235,1.611,0.045,0.31,2.259,7.36,1.595,0.307,0.458,2.07,0.667,3.02,0.249,1.13,0.067,0.3,0.221,0.597,2.7,0.203,0.295,0.11,0.03
Australia,AUS,Food Prices for Nutrition 1.0,FPN 1.0,2018,YR2018,..,2.296,..,..,..,..,2.273,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.0,FPN 1.0,2019,YR2019,..,2.348,..,..,..,..,2.325,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.0,FPN 1.0,2020,YR2020,..,2.587,..,..,..,..,2.561,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.0,FPN 1.0,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.1,FPN 1.1,2017,YR2017,0.333,2.017,0.235,1.424,0.045,0.274,2.259,7.36,1.595,0.307,0.458,2.07,0.667,3.02,0.249,1.13,0.067,0.3,0.221,0.597,2.7,0.203,0.295,0.11,0.03
Australia,AUS,Food Prices for Nutrition 1.1,FPN 1.1,2018,YR2018,..,2.029,..,..,..,..,2.273,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.1,FPN 1.1,2019,YR2019,..,2.076,..,..,..,..,2.325,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.1,FPN 1.1,2020,YR2020,..,2.287,..,..,..,..,2.561,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 1.1,FPN 1.1,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.0,FPN 2.0,2017,YR2017,0.333,2.017,0.235,1.424,0.045,0.274,2.259,7.36,1.595,0.307,0.458,2.07,0.667,3.02,0.249,1.13,0.067,0.3,0.221,0.597,2.7,0.203,0.295,0.11,0.03
Australia,AUS,Food Prices for Nutrition 2.0,FPN 2.0,2018,YR2018,..,2.038,..,..,..,..,2.283,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.0,FPN 2.0,2019,YR2019,..,2.05,..,..,..,..,2.296,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.0,FPN 2.0,2020,YR2020,..,2.133,..,..,..,..,2.389,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.0,FPN 2.0,2021,YR2021,..,2.176,..,..,..,..,2.437,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.1,FPN 2.1,2017,YR2017,0.333,2.017,0.235,1.424,0.045,0.274,2.259,7.36,1.595,0.307,0.458,2.07,0.667,3.02,0.249,1.13,0.067,0.3,0.221,0.597,2.7,0.203,0.295,0.11,0.03
Australia,AUS,Food Prices for Nutrition 2.1,FPN 2.1,2018,YR2018,..,2.038,..,..,..,..,2.283,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.1,FPN 2.1,2019,YR2019,..,2.05,..,..,..,..,2.296,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.1,FPN 2.1,2020,YR2020,..,2.133,..,..,..,..,2.389,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Food Prices for Nutrition 2.1,FPN 2.1,2021,YR2021,..,2.176,..,..,..,..,2.437,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.0,FPN 1.0,2017,YR2017,0.39,2.8,0.318,2.279,0.049,0.349,2.772,8.01,2.256,0.346,0.612,2.67,0.819,3.58,0.36,1.57,0.055,0.24,0.229,0.698,3.05,0.221,0.295,0.13,0.02
Austria,AUT,Food Prices for Nutrition 1.0,FPN 1.0,2018,YR2018,..,2.877,..,..,..,..,2.848,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.0,FPN 1.0,2019,YR2019,..,2.846,..,..,..,..,2.818,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.0,FPN 1.0,2020,YR2020,..,3.011,..,..,..,..,2.981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.0,FPN 1.0,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.1,FPN 1.1,2017,YR2017,0.39,2.475,0.318,2.014,0.049,0.309,2.772,8.01,2.256,0.346,0.612,2.67,0.819,3.58,0.36,1.57,0.055,0.24,0.229,0.698,3.05,0.221,0.295,0.13,0.02
Austria,AUT,Food Prices for Nutrition 1.1,FPN 1.1,2018,YR2018,..,2.543,..,..,..,..,2.848,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.1,FPN 1.1,2019,YR2019,..,2.516,..,..,..,..,2.818,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.1,FPN 1.1,2020,YR2020,..,2.662,..,..,..,..,2.981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 1.1,FPN 1.1,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.0,FPN 2.0,2017,YR2017,0.39,2.475,0.318,2.014,0.049,0.309,2.772,8.01,2.256,0.346,0.612,2.67,0.819,3.58,0.36,1.57,0.055,0.24,0.229,0.698,3.05,0.221,0.295,0.13,0.02
Austria,AUT,Food Prices for Nutrition 2.0,FPN 2.0,2018,YR2018,..,2.543,..,..,..,..,2.848,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.0,FPN 2.0,2019,YR2019,..,2.603,..,..,..,..,2.915,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.0,FPN 2.0,2020,YR2020,..,2.682,..,..,..,..,3.004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.0,FPN 2.0,2021,YR2021,..,2.703,..,..,..,..,3.027,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.1,FPN 2.1,2017,YR2017,0.39,2.475,0.318,2.014,0.049,0.309,2.772,8.01,2.256,0.346,0.612,2.67,0.819,3.58,0.36,1.57,0.055,0.24,0.229,0.698,3.05,0.221,0.295,0.13,0.02
Austria,AUT,Food Prices for Nutrition 2.1,FPN 2.1,2018,YR2018,..,2.543,..,..,..,..,2.848,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.1,FPN 2.1,2019,YR2019,..,2.603,..,..,..,..,2.915,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.1,FPN 2.1,2020,YR2020,..,2.682,..,..,..,..,3.004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Food Prices for Nutrition 2.1,FPN 2.1,2021,YR2021,..,2.703,..,..,..,..,3.027,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.0,FPN 1.0,2017,YR2017,0.288,2.372,0.225,1.855,0.097,0.797,2.348,2.98,1.836,0.789,0.729,1.63,0.26,0.58,0.463,1.03,0.132,0.29,0.448,0.317,0.71,0.31,0.111,0.197,0.056
Azerbaijan,AZE,Food Prices for Nutrition 1.0,FPN 1.0,2018,YR2018,..,2.423,..,..,..,..,2.399,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.0,FPN 1.0,2019,YR2019,..,2.484,..,..,..,..,2.459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.0,FPN 1.0,2020,YR2020,..,2.559,..,..,..,..,2.533,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.0,FPN 1.0,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.1,FPN 1.1,2017,YR2017,0.288,2.096,0.225,1.639,0.097,0.704,2.348,2.98,1.836,0.789,0.729,1.63,0.26,0.58,0.463,1.03,0.132,0.29,0.448,0.317,0.71,0.31,0.111,0.197,0.056
Azerbaijan,AZE,Food Prices for Nutrition 1.1,FPN 1.1,2018,YR2018,..,2.142,..,..,..,..,2.399,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.1,FPN 1.1,2019,YR2019,..,2.196,..,..,..,..,2.459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.1,FPN 1.1,2020,YR2020,..,2.262,..,..,..,..,2.533,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 1.1,FPN 1.1,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.0,FPN 2.0,2017,YR2017,0.288,2.096,0.225,1.639,0.097,0.704,2.348,2.98,1.836,0.789,0.729,1.63,0.26,0.58,0.463,1.03,0.132,0.29,0.448,0.317,0.71,0.31,0.111,0.197,0.056
Azerbaijan,AZE,Food Prices for Nutrition 2.0,FPN 2.0,2018,YR2018,..,2.142,..,..,..,..,2.399,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.0,FPN 2.0,2019,YR2019,..,2.196,..,..,..,..,2.459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.0,FPN 2.0,2020,YR2020,..,2.262,..,..,..,..,2.533,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.0,FPN 2.0,2021,YR2021,..,2.402,..,..,..,..,2.69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.1,FPN 2.1,2017,YR2017,0.288,2.096,0.225,1.639,0.097,0.704,2.348,2.98,1.836,0.789,0.729,1.63,0.26,0.58,0.463,1.03,0.132,0.29,0.448,0.317,0.71,0.31,0.111,0.197,0.056
Azerbaijan,AZE,Food Prices for Nutrition 2.1,FPN 2.1,2018,YR2018,..,2.142,..,..,..,..,2.399,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.1,FPN 2.1,2019,YR2019,..,2.196,..,..,..,..,2.459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.1,FPN 2.1,2020,YR2020,..,2.262,..,..,..,..,2.533,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Food Prices for Nutrition 2.1,FPN 2.1,2021,YR2021,..,2.402,..,..,..,..,2.69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.0,FPN 1.0,2017,YR2017,0.69,4.319,0.755,4.73,0.169,1.06,4.276,4.08,4.683,1.049,0.848,1.48,1.03,1.79,0.656,1.14,0.453,0.79,0.574,0.716,1.25,0.198,0.241,0.153,0.106
Bahamas, The,BHS,Food Prices for Nutrition 1.0,FPN 1.0,2018,YR2018,..,4.431,..,..,..,..,4.387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.0,FPN 1.0,2019,YR2019,..,4.408,..,..,..,..,4.364,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.0,FPN 1.0,2020,YR2020,..,4.533,..,..,..,..,4.488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.0,FPN 1.0,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.1,FPN 1.1,2017,YR2017,0.69,3.818,0.755,4.181,0.169,0.937,4.276,4.08,4.683,1.049,0.848,1.48,1.03,1.79,0.656,1.14,0.453,0.79,0.574,0.716,1.25,0.198,0.241,0.153,0.106
Bahamas, The,BHS,Food Prices for Nutrition 1.1,FPN 1.1,2018,YR2018,..,3.917,..,..,..,..,4.387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.1,FPN 1.1,2019,YR2019,..,3.896,..,..,..,..,4.364,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.1,FPN 1.1,2020,YR2020,..,4.007,..,..,..,..,4.488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 1.1,FPN 1.1,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.0,FPN 2.0,2017,YR2017,0.69,3.818,0.755,4.181,0.169,0.937,4.276,4.08,4.683,1.049,0.848,1.48,1.03,1.79,0.656,1.14,0.453,0.79,0.574,0.716,1.25,0.198,0.241,0.153,0.106
Bahamas, The,BHS,Food Prices for Nutrition 2.0,FPN 2.0,2018,YR2018,..,3.917,..,..,..,..,4.387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.0,FPN 2.0,2019,YR2019,..,3.896,..,..,..,..,4.364,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.0,FPN 2.0,2020,YR2020,..,4.007,..,..,..,..,4.488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.0,FPN 2.0,2021,YR2021,..,4.162,..,..,..,..,4.661,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.1,FPN 2.1,2017,YR2017,0.69,3.818,0.755,4.181,0.169,0.937,4.276,4.08,4.683,1.049,0.848,1.48,1.03,1.79,0.656,1.14,0.453,0.79,0.574,0.716,1.25,0.198,0.241,0.153,0.106
Bahamas, The,BHS,Food Prices for Nutrition 2.1,FPN 2.1,2018,YR2018,..,3.917,..,..,..,..,4.387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.1,FPN 2.1,2019,YR2019,..,3.896,..,..,..,..,4.364,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.1,FPN 2.1,2020,YR2020,..,4.007,..,..,..,..,4.488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahamas, The,BHS,Food Prices for Nutrition 2.1,FPN 2.1,2021,YR2021,..,4.162,..,..,..,..,4.661,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Food Prices for Nutrition 1.0,FPN 1.0,2017,YR2017,0.492,3.413,0.412,2.858,0.115,0.8,3.379,4.27,2.829,0.792,1.006,1.54,0.474,0.73,0.373,0.57,0.185,0.28,0.653,0.688,1.05,0.298,0.14,0.11,0.055
Bahrain,BHR,Food Prices for Nutrition 1.0,FPN 1.0,2018,YR2018,..,3.498,..,..,..,..,3.463,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
